game_id,official_name,official_type
2016020277,Darren Gibbs,Linesman
2016020278,Dan O'Rourke,Referee
2016020279,Chris Lee,Referee
2016020280,Steve Miller,Linesman
2016020281,Kiel Murchison,Linesman
2016020282,Shane Heyer,Linesman
2016020283,Brad Meier,Referee
2016020284,Dan O'Halloran,Referee
2016020285,Kendrick Nicholson,Referee
2016020286,Wes McCauley,Referee
2016020287,Dean Morton,Referee
2016020288,Kendrick Nicholson,Referee
2016020289,David Brisebois,Linesman
2016020290,Brian Murphy,Linesman
2016020291,Ian Walsh,Referee
2016020292,Brad Kovachik,Linesman
2016020293,Chris Lee,Referee
2016020294,Thomas John Luxmore,Referee
2016020295,Brian Pochmara,Referee
2016020296,Eric Furlatt,Referee
2016020297,Brandon Gawryletz,Linesman
2016020298,Mike Leggo,Referee
2016020299,Vaughan Rody,Linesman
2016020300,Michel Cormier,Linesman
2016020301,Marc Joannette,Referee
2016020302,Garrett Rank,Referee
2016020303,Jake Brenk,Referee
2016020304,Kevin Pollock,Referee
2016020305,Mike Leggo,Referee
2016020306,David Brisebois,Linesman
2016020307,Eric Furlatt,Referee
2016020308,Wes McCauley,Referee
2016020309,Kendrick Nicholson,Referee
2016020310,Scott Cherrey,Linesman
2016020311,Gord Dwyer,Referee
2016020312,Matt MacPherson,Linesman
2016020313,Tony Sericolo,Linesman
2016020314,Furman Furman,Referee
2016020315,Tom Kowal,Referee
2016020316,Greg Devorski,Linesman
2016020317,Thomas John Luxmore,Referee
2016020318,Michel Cormier,Linesman
2016020319,Brad Kovachik,Linesman
2016020320,Graham Skilliter,Referee
2016020321,Kyle Rehman,Referee
2016020322,Kelly Sutherland,Referee
2016020323,Wes McCauley,Referee
2016020324,Thomas John Luxmore,Referee
2016020325,Vaughan Rody,Linesman
2016020326,Brian Mach,Linesman
2016020327,Michel Cormier,Linesman
2016020328,Ryan Daisy,Linesman
2016020329,Kevin Pollock,Referee
2016020330,John Grandt,Linesman
2016020331,Chris Lee,Referee
2016020332,Brian Mach,Linesman
2016020333,Steve Barton,Linesman
2016020334,Marc Joannette,Referee
2016020335,Trevor Hanson,Referee
2016020336,Francois St-Laurent,Referee
2016020337,Justin St. Pierre ,Referee
2016020338,Brad Meier,Referee
2016020339,Wes McCauley,Referee
2016020340,Brad Watson,Referee
2016020341,Jean Hebert,Referee
2016020342,Michel Cormier,Linesman
2016020343,Wes McCauley,Referee
2016020344,Kiel Murchison,Linesman
2016020345,Steve Barton,Linesman
2016020346,Jake Brenk,Referee
2016020347,John Grandt,Linesman
2016020348,Kendrick Nicholson,Referee
2016020349,Devin Berg,Linesman
2016020350,Scott Driscoll,Linesman
2016020351,Derek Amell,Linesman
2016020352,Kelly Sutherland,Referee
2016020353,Darren Gibbs,Linesman
2016020354,Ghislain Hebert,Referee
2016020355,Jon McIsaac,Referee
2016020356,Ryan Gibbons,Linesman
2016020357,Shane Heyer,Linesman
2016020358,Brian Murphy,Linesman
2016020359,Greg Devorski,Linesman
2016020360,Steve Barton,Linesman
2016020361,Marc Joannette,Referee
2016020362,Brad Kovachik,Linesman
2016020363,Garrett Rank,Referee
2016020364,Eric Furlatt,Referee
2016020365,Brian Mach,Linesman
2016020366,Frederick L'Ecuyer,Referee
2016020367,Brad Watson,Referee
2016020368,Brandon Gawryletz,Linesman
2016020369,David Brisebois,Linesman
2016020370,Brian Pochmara,Referee
2016020371,Kory Nagy,Linesman
2016020372,Justin St. Pierre ,Referee
2016020373,Brad Kovachik,Linesman
2016020374,Dan O'Halloran,Referee
2016020375,Shandor Alphonso,Linesman
2016020376,Jean Hebert,Referee
2016020377,Jake Brenk,Referee
2016020378,Brian Murphy,Linesman
2016020379,David Brisebois,Linesman
2016020380,Ryan Daisy,Linesman
2016020381,Derek Amell,Linesman
2016020382,Frederick L'Ecuyer,Referee
2016020383,Brad Meier,Referee
2016020384,Furman Furman,Referee
2016020385,Steve Barton,Linesman
2016020386,Bryan Pancich,Linesman
2016020387,Matt MacPherson,Linesman
2016020388,Shandor Alphonso,Linesman
2016020389,Brad Kovachik,Linesman
2016020390,Thomas John Luxmore,Referee
2016020391,Kelly Sutherland,Referee
2016020392,Tim Nowak,Linesman
2016020393,Trevor Hanson,Referee
2016020394,Ghislain Hebert,Referee
2016020395,Devin Berg,Linesman
2016020396,Marc Joannette,Referee
2016020397,Ryan Galloway,Linesman
2016020398,Scott Cherrey,Linesman
2016020399,Michel Cormier,Linesman
2016020400,Thomas John Luxmore,Referee
2016020401,Tim Peel,Referee
2016020402,Matt MacPherson,Linesman
2016020403,Vaughan Rody,Linesman
2016020404,Ghislain Hebert,Referee
2016020405,Dan O'Rourke,Referee
2016020406,John Grandt,Linesman
2016020407,Kory Nagy,Linesman
2016020408,Mark Wheler,Linesman
2016020409,Kyle Rehman,Referee
2016020410,Brandon Gawryletz,Linesman
2016020411,Garrett Rank,Referee
2016020412,Vaughan Rody,Linesman
2016020413,Brian Pochmara,Referee
2016020414,Wes McCauley,Referee
2016020415,Pierre Racicot,Linesman
2016020416,Frederick L'Ecuyer,Referee
2016020417,Matt MacPherson,Linesman
2016020418,Brad Watson,Referee
2016020419,Mike Leggo,Referee
2016020420,Ghislain Hebert,Referee
2016020421,Justin St. Pierre ,Referee
2016020422,Kory Nagy,Linesman
2016020423,John Grandt,Linesman
2016020424,Brian Mach,Linesman
2016020425,David Brisebois,Linesman
2016020426,Brian Pochmara,Referee
2016020427,Scott Driscoll,Linesman
2016020428,Ryan Daisy,Linesman
2016020429,Tony Sericolo,Linesman
2016020430,Kyle Rehman,Referee
2016020431,Brad Kovachik,Linesman
2016020432,Brad Watson,Referee
2016020433,Darren Gibbs,Linesman
2016020434,Jonny Murray,Linesman
2016020435,Dean Morton,Referee
2016020436,Tom Chmielewski,Referee
2016020437,Shane Heyer,Linesman
2016020438,Mark Wheler,Linesman
2016020439,Pierre Racicot,Linesman
2016020440,Thomas John Luxmore,Referee
2016020441,Shandor Alphonso,Linesman
2016020442,Chris Schlenker ,Referee
2016020443,Graham Skilliter,Referee
2016020444,Ryan Galloway,Linesman
2016020445,Ghislain Hebert,Referee
2016020446,Garrett Rank,Referee
2016020447,Justin St. Pierre ,Referee
2016020448,Steve Miller,Linesman
2016020449,Kyle Rehman,Referee
2016020450,Trevor Hanson,Referee
2016020451,Lonnie Cameron,Linesman
2016020452,Trent Knorr ,Linesman
2016020453,Dan O'Halloran,Referee
2016020454,Steve Barton,Linesman
2016020455,Scott Driscoll,Linesman
2016020456,Derek Amell,Linesman
2016020457,Mark Wheler,Linesman
2016020458,Bevan Mills,Linesman
2016020459,Kendrick Nicholson,Referee
2016020460,Trent Knorr ,Linesman
2016020461,Marc Joannette,Referee
2016020462,Trevor Hanson,Referee
2016020463,Lonnie Cameron,Linesman
2016020464,Devin Berg,Linesman
2016020465,Ian Walsh,Referee
2016020466,Mike Leggo,Referee
2016020467,Mark Wheler,Linesman
2016020468,Jon McIsaac,Referee
2016020469,Wes McCauley,Referee
2016020470,Steve Miller,Linesman
2016020471,Ryan Gibbons,Linesman
2016020472,Scott Cherrey,Linesman
2016020473,Mike Leggo,Referee
2016020474,Marc Joannette,Referee
2016020475,Matt MacPherson,Linesman
2016020476,Ghislain Hebert,Referee
2016020477,Trevor Hanson,Referee
2016020478,Garrett Rank,Referee
2016020479,Chris Lee,Referee
2016020480,Eric Furlatt,Referee
2016020481,Wes McCauley,Referee
2016020482,Ghislain Hebert,Referee
2016020483,Matt MacPherson,Linesman
2016020484,Dan O'Rourke,Referee
2016020485,Brian Murphy,Linesman
2016020486,Francois St-Laurent,Referee
2016020487,Thomas John Luxmore,Referee
2016020488,Tom Kowal,Referee
2016020489,Brad Watson,Referee
2016020490,Brandon Gawryletz,Linesman
2016020491,Scott Cherrey,Linesman
2016020492,Frederick L'Ecuyer,Referee
2016020493,Mike Leggo,Referee
2016020494,Jonny Murray,Linesman
2016020495,Kevin Pollock,Referee
2016020496,Wes McCauley,Referee
2016020497,Dan O'Halloran,Referee
2016020498,Mark Shewchyk,Linesman
2016020499,Steve Miller,Linesman
2016020500,Thomas John Luxmore,Referee
2016020501,Frederick L'Ecuyer,Referee
2016020502,Brian Mach,Linesman
2016020503,Trent Knorr ,Linesman
2016020504,Ian Walsh,Referee
2016020505,Tom Chmielewski,Referee
2016020506,Kendrick Nicholson,Referee
2016020507,Derek Amell,Linesman
2016020508,Ghislain Hebert,Referee
2016020509,Brian Mach,Linesman
2016020510,Jean Hebert,Referee
2016020511,Frederick L'Ecuyer,Referee
2016020512,Bryan Pancich,Linesman
2016020513,Graham Skilliter,Referee
2016020514,Kiel Murchison,Linesman
2016020515,Bevan Mills,Linesman
2016020516,John Grandt,Linesman
2016020517,Kory Nagy,Linesman
2016020518,Ian Walsh,Referee
2016020519,Wes McCauley,Referee
2016020520,Kelly Sutherland,Referee
2016020521,Scott Driscoll,Linesman
2016020522,Thomas John Luxmore,Referee
2016020523,Brad Meier,Referee
2016020524,John Grandt,Linesman
2016020525,Jake Brenk,Referee
2016020526,Justin St. Pierre ,Referee
2016020527,Bryan Pancich,Linesman
2016020528,Matt MacPherson,Linesman
2016020529,Dan O'Rourke,Referee
2016020530,Michel Cormier,Linesman
2016020531,Francois St-Laurent,Referee
2016020532,Ghislain Hebert,Referee
2016020533,Furman Furman,Referee
2016020534,Justin St. Pierre ,Referee
2016020535,Shandor Alphonso,Linesman
2016020536,Jonny Murray,Linesman
2016020537,Steve Barton,Linesman
2016020538,Pierre Lambert,Referee
2016020539,Kyle Rehman,Referee
2016020540,Lonnie Cameron,Linesman
2016020541,David Brisebois,Linesman
2016020542,Scott Cherrey,Linesman
2016020543,Garrett Rank,Referee
2016020544,Michel Cormier,Linesman
2016020545,Ryan Galloway,Linesman
2016020546,Dan O'Halloran,Referee
2016020547,Chris Lee,Referee
2016020548,Trent Knorr ,Linesman
2016020549,Marc Joannette,Referee
2016020550,Kyle Rehman,Referee
2016020551,Jake Brenk,Referee
2016020552,Tim Nowak,Linesman
2016020553,Ghislain Hebert,Referee
2016020554,Wes McCauley,Referee
2016020555,Kory Nagy,Linesman
2016020556,Francois St-Laurent,Referee
2016020557,Ryan Gibbons,Linesman
2016020558,Jon McIsaac,Referee
2016020559,Dan O'Rourke,Referee
2016020560,Graham Skilliter,Referee
2016020561,Jon McIsaac,Referee
2016020562,Tim Peel,Referee
2016020563,Vaughan Rody,Linesman
2016020564,Thomas John Luxmore,Referee
2016020565,David Brisebois,Linesman
2016020566,Chris Lee,Referee
2016020567,Francois St-Laurent,Referee
2016020568,Graham Skilliter,Referee
2016020569,Pierre Racicot,Linesman
2016020570,Kyle Rehman,Referee
2016020571,Thomas John Luxmore,Referee
2016020572,Garrett Rank,Referee
2016020573,Ghislain Hebert,Referee
2016020574,Tim Nowak,Linesman
2016020575,Mike Leggo,Referee
2016020576,Shane Heyer,Linesman
2016020577,Ryan Daisy,Linesman
2016020578,Eric Furlatt,Referee
2016020579,Trent Knorr ,Linesman
2016020580,Kevin Pollock,Referee
2016020581,Dean Morton,Referee
2016020582,Bryan Pancich,Linesman
2016020583,Wes McCauley,Referee
2016020584,Thomas John Luxmore,Referee
2016020585,Greg Devorski,Linesman
2016020586,Pierre Racicot,Linesman
2016020587,Brian Mach,Linesman
2016020588,Tim Nowak,Linesman
2016020589,John Grandt,Linesman
2016020590,Tim Peel,Referee
2016020591,David Brisebois,Linesman
2016020592,Tom Kowal,Referee
2016020593,Frederick L'Ecuyer,Referee
2016020594,Mark Shewchyk,Linesman
2016020595,Devin Berg,Linesman
2016020596,Kevin Pollock,Referee
2016020597,Brian Murphy,Linesman
2016020598,Pierre Racicot,Linesman
2016020599,Tim Nowak,Linesman
2016020600,Trevor Hanson,Referee
2016020601,John Grandt,Linesman
2016020602,Michel Cormier,Linesman
2016020603,Brian Mach,Linesman
2016020604,Matt MacPherson,Linesman
2016020605,Chris Schlenker ,Referee
2016020606,Devin Berg,Linesman
2016020607,Brad Meier,Referee
2016020608,Darren Gibbs,Linesman
2016020609,Mike Leggo,Referee
2016020610,Francois St-Laurent,Referee
2016020611,Brad Watson,Referee
2016020612,Shane Heyer,Linesman
2016020613,Brad Kovachik,Linesman
2016020614,Chris Rooney,Referee
2016020615,Gord Dwyer,Referee
2016020616,Pierre Racicot,Linesman
2016020617,Mark Wheler,Linesman
2016020618,Vaughan Rody,Linesman
2016020619,Eric Furlatt,Referee
2016020620,Derek Amell,Linesman
2016020621,Greg Devorski,Linesman
2016020622,Tim Nowak,Linesman
2016020623,Vaughan Rody,Linesman
2016020624,Mark Shewchyk,Linesman
2016020625,Wes McCauley,Referee
2016020626,Trevor Hanson,Referee
2016020627,Graham Skilliter,Referee
2016020628,Brian Mach,Linesman
2016020629,Darren Gibbs,Linesman
2016020630,John Grandt,Linesman
2016020631,Brad Meier,Referee
2016020632,Mike Leggo,Referee
2016020633,Dean Morton,Referee
2016020634,Derek Amell,Linesman
2016020635,Tim Peel,Referee
2016020636,Tom Chmielewski,Referee
2016020637,Kory Nagy,Linesman
2016020638,Greg Devorski,Linesman
2016020639,Kevin Pollock,Referee
2016020640,Tony Sericolo,Linesman
2016020641,Shandor Alphonso,Linesman
2016020642,Matt MacPherson,Linesman
2016020643,Kelly Sutherland,Referee
2016020644,Kory Nagy,Linesman
2016020645,Dan O'Rourke,Referee
2016020646,Steve Miller,Linesman
2016020647,Darren Gibbs,Linesman
2016020648,Kiel Murchison,Linesman
2016020649,Ghislain Hebert,Referee
2016020650,Ian Walsh,Referee
2016020651,Graham Skilliter,Referee
2016020652,Lonnie Cameron,Linesman
2016020653,Brandon Gawryletz,Linesman
2016020654,Bevan Mills,Linesman
2016020655,Marc Joannette,Referee
2016020656,Francois St-Laurent,Referee
2016020657,Mark Shewchyk,Linesman
2016020658,Brian Mach,Linesman
2016020659,Brad Watson,Referee
2016020660,Trent Knorr ,Linesman
2016020661,Steve Barton,Linesman
2016020662,Mark Wheler,Linesman
2016020663,Mike Leggo,Referee
2016020664,Wes McCauley,Referee
2016020665,Devin Berg,Linesman
2016020666,Jonny Murray,Linesman
2016020667,Bryan Pancich,Linesman
2016020668,Darren Gibbs,Linesman
2016020669,Greg Devorski,Linesman
2016020670,Lonnie Cameron,Linesman
2016020671,Brian Murphy,Linesman
2016020672,Dan O'Rourke,Referee
2016020673,Evgeny Romasko,Referee
2016020674,Derek Amell,Linesman
2016020675,Brian Mach,Linesman
2016020676,Jean Hebert,Referee
2016020677,Steve Miller,Linesman
2016020678,Ian Walsh,Referee
2016020679,Graham Skilliter,Referee
2016020680,Jonny Murray,Linesman
2016020681,Jon McIsaac,Referee
2016020682,Tony Sericolo,Linesman
2016020683,Shane Heyer,Linesman
2016020684,Mark Wheler,Linesman
2016020685,Ryan Gibbons,Linesman
2016020686,Shandor Alphonso,Linesman
2016020687,Jonny Murray,Linesman
2016020688,Dean Morton,Referee
2016020689,Kelly Sutherland,Referee
2016020690,Brian Pochmara,Referee
2016020691,Gord Dwyer,Referee
2016020692,Bryan Pancich,Linesman
2016020693,Kevin Pollock,Referee
2016020694,Ryan Gibbons,Linesman
2016020695,Dean Morton,Referee
2016020696,Dan O'Halloran,Referee
2016020697,Jon McIsaac,Referee
2016020698,Wes McCauley,Referee
2016020699,Kory Nagy,Linesman
2016020700,Brian Mach,Linesman
2016020701,Mike Leggo,Referee
2016020702,Jonny Murray,Linesman
2016020703,Pierre Racicot,Linesman
2016020704,Chris Rooney,Referee
2016020705,Frederick L'Ecuyer,Referee
2016020706,Jean Hebert,Referee
2016020707,Derek Amell,Linesman
2016020708,Mark Shewchyk,Linesman
2016020709,Tim Nowak,Linesman
2016020710,Ghislain Hebert,Referee
2016020711,Brad Kovachik,Linesman
2016020712,Tim Peel,Referee
2016020713,Justin St. Pierre ,Referee
2016020714,Steve Barton,Linesman
2016020715,Matt MacPherson,Linesman
2016020716,Devin Berg,Linesman
2016020717,Trevor Hanson,Referee
2016020718,Garrett Rank,Referee
2016020719,Dan O'Rourke,Referee
2016020720,Darren Gibbs,Linesman
2016020721,Brad Kovachik,Linesman
2016020722,Brian Mach,Linesman
2016020723,Frederick L'Ecuyer,Referee
2016020724,Scott Driscoll,Linesman
2016020725,Furman Furman,Referee
2016020726,Kiel Murchison,Linesman
2016020727,Ian Walsh,Referee
2016020728,Chris Rooney,Referee
2016020729,Steve Miller,Linesman
2016020730,Garrett Rank,Referee
2016020731,Kory Nagy,Linesman
2016020732,Tony Sericolo,Linesman
2016020733,Marc Joannette,Referee
2016020734,Jonny Murray,Linesman
2016020735,John Grandt,Linesman
2016020736,Ryan Galloway,Linesman
2016020737,Tim Peel,Referee
2016020738,Darren Gibbs,Linesman
2016020739,Mike Leggo,Referee
2016020740,Vaughan Rody,Linesman
2016020741,Ian Walsh,Referee
2016020742,Scott Cherrey,Linesman
2016020743,Brad Kovachik,Linesman
2016020744,Jean Hebert,Referee
2016020745,Brad Meier,Referee
2016020746,Greg Devorski,Linesman
2016020747,Pierre Racicot,Linesman
2016020748,Jake Brenk,Referee
2016020749,Tim Peel,Referee
2016020750,Ryan Daisy,Linesman
2016020751,Mark Wheler,Linesman
2016020752,Vaughan Rody,Linesman
2016020753,Shane Heyer,Linesman
2016020754,Brian Mach,Linesman
2016020755,Devin Berg,Linesman
2016020756,Kiel Murchison,Linesman
2016020757,Graham Skilliter,Referee
2016020758,Kyle Rehman,Referee
2016020759,Darren Gibbs,Linesman
2016020760,Kevin Pollock,Referee
2016020761,Jonny Murray,Linesman
2016020762,Ryan Galloway,Linesman
2016020763,Mark Shewchyk,Linesman
2016020764,Francis Charron,Referee
2016020765,Wes McCauley,Referee
2016020766,Shandor Alphonso,Linesman
2016020767,Tim Peel,Referee
2016020768,Kelly Sutherland,Referee
2016020769,Steve Barton,Linesman
2016020770,Chris Rooney,Referee
2016020771,Kendrick Nicholson,Referee
2016020772,Dan O'Rourke,Referee
2016020773,Ghislain Hebert,Referee
2016020774,Chris Lee,Referee
2016020775,Kory Nagy,Linesman
2016020776,Jean Hebert,Referee
2016020777,Derek Amell,Linesman
2016020778,Brad Kovachik,Linesman
2016020779,Kevin Pollock,Referee
2016020780,Kyle Rehman,Referee
2016020781,Frederick L'Ecuyer,Referee
2016020782,Shane Heyer,Linesman
2016020783,Garrett Rank,Referee
2016020784,Chris Rooney,Referee
2016020785,Dan O'Halloran,Referee
2016020786,Tony Sericolo,Linesman
2016020787,Brian Murphy,Linesman
2016020788,Darren Gibbs,Linesman
2016020789,Pierre Lambert,Referee
2016020790,Mark Shewchyk,Linesman
2016020791,Chris Rooney,Referee
2016020792,Bryan Pancich,Linesman
2016020793,Trevor Hanson,Referee
2016020794,John Grandt,Linesman
2016020795,Gord Dwyer,Referee
2016020796,Scott Driscoll,Linesman
2016020797,Dean Morton,Referee
2016020798,Jonny Murray,Linesman
2016020799,Ryan Gibbons,Linesman
2016020800,Lonnie Cameron,Linesman
2016020801,Chris Lee,Referee
2016020802,Dan O'Rourke,Referee
2016020803,Scott Driscoll,Linesman
2016020804,Tony Sericolo,Linesman
2016020805,Brian Murphy,Linesman
2016020806,Tim Nowak,Linesman
2016020807,Ryan Gibbons,Linesman
2016020808,Devin Berg,Linesman
2016020809,Francis Charron,Referee
2016020810,Thomas John Luxmore,Referee
2016020811,Trent Knorr ,Linesman
2016020812,Graham Skilliter,Referee
2016020813,Ryan Galloway,Linesman
2016020814,Darren Gibbs,Linesman
2016020815,Dan O'Rourke,Referee
2016020816,Eric Furlatt,Referee
2016020817,Michel Cormier,Linesman
2016020818,Derek Amell,Linesman
2016020819,Bryan Pancich,Linesman
2016020820,Ghislain Hebert,Referee
2016020821,Shandor Alphonso,Linesman
2016020822,Brian Pochmara,Referee
